-24.5748,372.206,480.283,161.851,-8.44644,-86.8391
-23.8812,371.36,480.623,162.943,-9.43452,-87.3128
-23.1938,370.556,480.947,163.533,-9.93107,-87.5455
-22.5383,369.831,481.252,164.828,-10.9368,-88.0128
-21.8829,369.105,481.556,164.828,-10.9368,-88.0128
-21.3004,368.457,481.822,166.245,-12.0088,-88.5028
-20.7488,367.844,482.072,166.981,-12.5629,-88.7426
-20.2646,367.299,482.306,168.449,-13.7103,-89.1876
-19.7804,366.755,482.539,168.449,-13.7103,-89.1876
-19.328,366.249,482.757,169.154,-14.2742,-89.4038
-18.9393,365.819,482.932,170.499,-15.3169,-89.8258
-18.6082,365.472,483.091,171.82,-16.238,-90.236
-18.2955,365.166,483.255,172.476,-16.6662,-90.4374
-17.9827,364.861,483.418,172.476,-16.6662,-90.4374
-17.6878,364.625,483.605,173.781,-17.4857,-90.8169
-17.4015,364.418,483.809,174.42,-17.8792,-90.9962
-17.1344,364.258,484.033,175.697,-18.6392,-91.355
-16.8673,364.099,484.258,175.697,-18.6392,-91.355
-16.6114,363.978,484.482,176.98,-19.3485,-91.7231
-16.3536,363.879,484.712,177.624,-19.6816,-91.9018
-16.0761,363.806,484.951,178.89,-20.3035,-92.2424
-15.792,363.746,485.185,179.505,-20.5952,-92.4052
-15.5078,363.685,485.418,179.505,-20.5952,-92.4052
-15.1992,363.655,485.633,-179.295,-21.129,-92.7357
-14.8589,363.666,485.843,-178.074,-21.5947,-93.0889
-14.5055,363.694,486.052,-177.448,-21.7932,-93.266
-14.1164,363.763,486.266,-176.159,-22.1066,-93.6301
-13.7272,363.833,486.48,-176.159,-22.1066,-93.6301
-13.3246,363.917,486.695,-175.481,-22.2269,-93.8251
-12.8841,364.026,486.917,-174.087,-22.4327,-94.2278
-12.4022,364.165,487.151,-172.676,-22.5643,-94.6224
-11.9203,364.305,487.385,-172.676,-22.5643,-94.6224
-11.4182,364.462,487.627,-171.977,-22.6029,-94.8262
-10.8785,364.651,487.865,-170.635,-22.6166,-95.2268
-10.3228,364.853,488.098,-169.997,-22.587,-95.4151
-9.76458,365.074,488.343,-168.783,-22.4489,-95.7894
-9.20635,365.295,488.588,-168.783,-22.4489,-95.7894
-8.68253,365.523,488.837,-167.664,-22.2174,-96.1951
-8.17934,365.75,489.08,-167.142,-22.0657,-96.3946
-7.72155,365.971,489.31,-166.172,-21.6757,-96.7879
-7.26376,366.192,489.54,-166.172,-21.6757,-96.7879
-6.82502,366.41,489.763,-165.728,-21.4431,-96.9821
-6.4148,366.64,489.976,-164.881,-20.9149,-97.3925
-5.98067,366.907,490.199,-164.049,-20.272,-97.8275
-5.52438,367.202,490.431,-163.637,-19.8918,-98.0528
-5.06808,367.496,490.663,-163.637,-19.8918,-98.0528
-4.57821,367.83,490.905,-162.838,-19.0068,-98.5424
-4.08171,368.165,491.164,-162.466,-18.5371,-98.7951
